,시도명,지정사유,지정연도,도로폭,도로차로수,보차분리여부
2068,서울특별시,사유불분명,2022.0,4.5,1.0,N
2069,경상남도,사유불분명,0.0,3.0,1.0,Y
2070,경상남도,사유불분명,0.0,3.0,1.0,Y
2071,경상남도,사유불분명,0.0,3.0,1.0,Y
2072,경상남도,사유불분명,0.0,3.0,1.0,Y
2073,경상남도,사유불분명,0.0,3.0,1.0,Y
2074,경상남도,사유불분명,0.0,3.0,1.0,Y
2075,경상남도,사유불분명,0.0,3.0,1.0,Y
2076,경상남도,사유불분명,0.0,3.0,1.0,Y
2077,경상남도,사유불분명,0.0,3.0,1.0,Y
2078,경상남도,사유불분명,0.0,3.0,1.0,Y
2079,경상남도,사유불분명,0.0,3.0,1.0,Y
2080,경상남도,사유불분명,0.0,3.0,1.0,Y
2081,경상남도,사유불분명,0.0,3.0,1.0,Y
2082,경상남도,사유불분명,0.0,3.0,1.0,Y
2083,경상남도,사유불분명,0.0,3.0,1.0,Y
2084,경상남도,사유불분명,0.0,3.0,1.0,Y
2085,경상남도,사유불분명,0.0,3.0,1.0,Y
2086,경상남도,사유불분명,0.0,3.0,1.0,Y
2087,경상남도,사유불분명,0.0,3.0,1.0,N
2088,경상남도,사유불분명,0.0,3.0,1.0,N
2089,경상남도,사유불분명,0.0,3.0,1.0,N
2090,경상남도,사유불분명,0.0,3.0,1.0,N
2091,경상남도,사유불분명,0.0,3.0,1.0,N
2092,경상남도,사유불분명,0.0,3.0,1.0,N
2093,경상남도,사유불분명,0.0,3.0,1.0,N
2094,경상남도,사유불분명,0.0,3.0,1.0,N
2095,경상남도,사유불분명,0.0,3.0,1.0,N
2096,경상남도,사유불분명,0.0,3.0,1.0,N
2097,경상남도,사유불분명,0.0,3.0,1.0,N
2098,서울특별시,안전,1999.0,4.5,1.0,N
2099,서울특별시,안전,1998.0,3.0,1.0,N
2100,서울특별시,안전,1998.0,4.9,1.0,N
2101,서울특별시,안전,1999.0,6.8,1.0,N
2102,경기도,주민건의,1998.0,6.0,2.0,Y
2103,경기도,사유불분명,0.0,8.0,1.0,Y
2104,경기도,사유불분명,0.0,4.0,1.0,Y
2105,경기도,사유불분명,0.0,7.0,1.0,N
2106,경기도,사유불분명,0.0,10.0,1.0,N
2107,경기도,사유불분명,0.0,8.0,1.0,N
2108,충청북도,사유불분명,0.0,10.0,2.0,Y
2109,충청북도,사유불분명,0.0,8.0,2.0,Y
2110,충청북도,사유불분명,0.0,8.0,2.0,Y
2111,충청북도,사유불분명,0.0,4.0,1.0,N
2112,충청북도,사유불분명,0.0,4.0,1.0,N
2113,충청북도,사유불분명,0.0,6.0,1.0,N
2114,경기도,원활,0.0,6.0,1.0,N
2115,경기도,원활,0.0,6.0,1.0,N
2116,경기도,원활,0.0,6.0,1.0,N
2117,경기도,원활,0.0,6.0,1.0,N
2118,경기도,원활,0.0,6.0,1.0,N
2119,경기도,원활,0.0,6.0,1.0,N
2120,경기도,원활,0.0,6.0,1.0,N
2121,경기도,원활,0.0,6.0,1.0,N
2122,경기도,원활,0.0,6.0,1.0,N
2123,경기도,원활,0.0,6.0,1.0,N
2125,경기도,원활,0.0,6.0,1.0,N
2126,경기도,원활,0.0,6.0,1.0,N
2127,경기도,원활,0.0,6.0,1.0,N
2128,경기도,원활,0.0,6.0,1.0,N
2129,경기도,원활,0.0,6.0,1.0,N
2130,경기도,원활,0.0,6.0,1.0,N
2131,경기도,원활,0.0,6.0,1.0,N
2132,경기도,원활,0.0,6.0,1.0,N
2133,경기도,원활,0.0,6.0,1.0,N
2134,경기도,원활,0.0,6.0,1.0,N
2135,경기도,원활,0.0,6.0,1.0,N
2136,경기도,원활,0.0,6.0,1.0,N
2137,경기도,원활,0.0,6.0,1.0,N
2138,경기도,원활,0.0,6.0,1.0,N
2139,경기도,원활,0.0,6.0,1.0,N
2140,경기도,원활,0.0,6.0,1.0,N
2141,경기도,원활,0.0,6.0,1.0,N
2142,경기도,원활,0.0,6.0,1.0,N
2143,경기도,원활,0.0,6.0,1.0,N
2144,경기도,원활,0.0,6.0,1.0,N
2145,경기도,원활,0.0,6.0,1.0,N
2146,경기도,원활,0.0,6.0,1.0,N
2147,경기도,원활,0.0,6.0,1.0,N
2148,경기도,원활,0.0,6.0,1.0,N
2149,경기도,원활,0.0,6.0,1.0,N
2150,경기도,원활,0.0,6.0,1.0,N
2151,경기도,원활,0.0,6.0,1.0,N
2152,경기도,원활,0.0,6.0,1.0,N
2153,경기도,원활,0.0,6.0,1.0,N
2154,경기도,원활,0.0,6.0,1.0,N
2155,경기도,원활,0.0,6.0,1.0,N
2156,경기도,원활,0.0,6.0,1.0,N
2157,경기도,원활,0.0,6.0,1.0,N
2158,서울특별시,사유불분명,0.0,9.5,1.0,N
